price,make,model,year,mileage,color,vin,state,country
25500,ford,f-150,2018,22107,gray,1ftew1ep8jfc58328,pennsylvania,usa
13500,ford,ecosport,2019,31207,brown,maj6s3kl4kc273222,north carolina,usa
4000,ford,door,2015,112810,gray,1fmcu0gx0fua05555,texas,usa
25700,ford,f-150,2018,19058,white,1ftfw1e51jfe26457,pennsylvania,usa
29000,ford,door,2015,109137,white,1ft7w2btxfea09767,texas,usa
30500,ford,f-150,2018,24058,black,1ftfw1e53jfa36542,pennsylvania,usa
30000,ford,f-150,2018,6967,black,1ftew1ep0jfd90421,pennsylvania,usa
9000,ford,door,2014,118340,gray,1ftew1cm7efa19352,texas,usa
19000,ford,f-150,2018,36145,white,1ftex1cb4jfa24241,pennsylvania,usa
25800,ford,explorer,2019,33942,silver,1fm5k7f89kga64209,north carolina,usa
26500,ford,f-150,2018,38868,gray,1ftew1ep2jkc89288,pennsylvania,usa
29300,ford,explorer,2019,36190,red,1fm5k8gt9kgb48958,north carolina,usa
6300,ford,fiesta,2018,37177,black,3fadp4bj5jm122531,pennsylvania,usa
25400,ford,explorer,2019,39267,white,1fm5k7f85kga32678,north carolina,usa
26000,ford,f-150,2018,33350,gray,1ftfw1e58jfa37766,pennsylvania,usa
7000,ford,focus,2017,57889,black,1fadp3f25hl234464,north carolina,usa
25900,ford,f-150,2018,34081,red,1ftfw1e50jkc66708,pennsylvania,usa
9700,ford,fiesta,2019,26821,gray,3fadp4ej3km124114,north carolina,usa
27000,ford,f-150,2018,40577,black,1ftew1ep9jfa21976,pennsylvania,usa
9100,ford,fiesta,2019,52355,black,3fadp4bjxkm138371,north carolina,usa
28000,ford,f-150,2018,30620,red,1ftfw1eg8jfb90617,pennsylvania,usa
25700,ford,flex,2019,22019,black,2fmhk6dt8kba14603,north carolina,usa
27500,ford,f-150,2018,36742,black,1ftew1ep1jfa02757,pennsylvania,usa
9400,ford,fiesta,2019,32473,white,3fadp4ej8km130958,north carolina,usa
25500,ford,f-150,2018,43406,blue,1ftew1ep1jkd75109,pennsylvania,usa
20500,ford,flex,2019,34696,white,2fmhk6c8xkba14373,north carolina,usa
21500,ford,f-150,2018,43519,gray,1ftfw1e55jfc57253,pennsylvania,usa
12800,ford,hybrid,2019,37716,gray,3fa6p0lu4kr188583,north carolina,usa
23900,ford,f-150,2018,41627,white,1ftfw1e54jfa50563,pennsylvania,usa
9400,ford,fiesta,2019,29986,gray,3fadp4ej4km131038,north carolina,usa
26900,ford,f-150,2018,41496,silver,1ftew1egxjfa11599,pennsylvania,usa
25500,ford,flex,2019,20613,gray,2fmhk6dt9kba22922,north carolina,usa
27000,ford,f-150,2018,33475,blue,1ftew1ep9jfc17402,pennsylvania,usa
9300,ford,fiesta,2019,32305,silver,3fadp4bj1km123807,north carolina,usa
14400,ford,fusion,2018,38148,black,3fa6p0ru4jr247959,pennsylvania,usa
19000,ford,flex,2019,39976,red,2fmgk5d8xkba08187,north carolina,usa
14000,ford,fusion,2018,50513,white,3fa6p0d99jr206522,pennsylvania,usa
13600,ford,fusion,2019,31408,gray,3fa6p0luxkr225023,north carolina,usa
19200,ford,transit,2018,41351,white,1ftyr2cm0jka24226,pennsylvania,usa
13600,ford,fusion,2019,32038,red,3fa6p0lu0kr210790,north carolina,usa
18600,ford,transit,2018,38279,white,1ftyr2cm5jka24223,pennsylvania,usa
13700,ford,fusion,2019,30471,red,3fa6p0lu8kr225408,north carolina,usa
18200,ford,transit,2018,41569,white,1ftyr2cm2jka24227,pennsylvania,usa
13800,ford,fusion,2019,31142,silver,3fa6p0lu3kr205504,north carolina,usa
22000,ford,wagon,2018,31598,black,1fbzx2ym5jka57441,pennsylvania,usa
13700,ford,fusion,2019,31380,silver,3fa6p0lu6kr220563,north carolina,usa
28000,ford,wagon,2018,22179,black,1fbzx2xm1jka57423,pennsylvania,usa
13800,ford,fusion,2019,29266,white,3fa6p0lu0kr210613,north carolina,usa
18600,ford,transit,2018,42156,white,1ftyr2cm6jka24229,pennsylvania,usa
13700,ford,fusion,2019,30875,red,3fa6p0lu2kr225727,north carolina,usa
13700,ford,fusion,2019,30609,silver,3fa6p0lu5kr210591,north carolina,usa
13800,ford,fusion,2019,29508,silver,3fa6p0lu4kr222151,north carolina,usa
17700,ford,hybrid,2019,12837,gray,3fa6p0ru6kr257894,north carolina,usa
13900,ford,fusion,2019,29633,white,3fa6p0lu0kr210823,north carolina,usa
13900,ford,fusion,2019,27461,no_color,3fa6p0lu5kr226287,north carolina,usa
50500,ford,f-650,2018,74961,white,1fdnf6dc1jdf00931,pennsylvania,usa
13600,ford,fusion,2019,32154,gray,3fa6p0lu2kr207325,north carolina,usa
55000,ford,srw,2018,37245,black,1ft7w2bt1jec31753,pennsylvania,usa
13800,ford,fusion,2019,29345,white,3fa6p0lu1kr222799,north carolina,usa
56000,ford,srw,2018,25371,black,1ft7w2bt4jec50359,pennsylvania,usa
13800,ford,fusion,2019,30054,silver,3fa6p0lu3kr210749,north carolina,usa
45800,ford,srw,2018,11173,white,1ft7w2bt3jeb02932,pennsylvania,usa
13800,ford,fusion,2019,30902,no_color,3fa6p0lu8kr225585,north carolina,usa
5500,nissan,sentra,2018,31231,silver,3n1ab7ap9jy345766,north carolina,usa
14400,nissan,altima,2020,10728,gray,1n4bl4bv5lc127707,arizona,usa
11450,nissan,sport,2018,35374,white,jn1bj1cpxjw108745,florida,usa
11000,nissan,sport,2018,36715,black,jn1bj1cp5jw102514,florida,usa
11450,nissan,sport,2018,33437,red,jn1bj1cp7jw161029,florida,usa
11000,nissan,sport,2018,36788,black,jn1bj1cp5jw108622,florida,usa
11200,nissan,sport,2018,35491,black,jn1bj1cp7jw102689,florida,usa
11400,nissan,sport,2018,33644,black,jn1bj1cp5jw163832,florida,usa
11450,nissan,sport,2018,35831,gray,jn1bj1cp5jw161563,florida,usa
11050,nissan,sport,2018,35050,gray,jn1bj1cp3jw108442,florida,usa
11400,nissan,sport,2018,34924,gray,jn1bj1cp1jw161494,florida,usa
11050,nissan,sport,2018,34962,silver,jn1bj1cp7jw107732,florida,usa
10850,nissan,sport,2018,39985,gray,jn1bj1cp8jw161668,florida,usa
10900,nissan,sport,2018,38816,red,jn1bj1cp2jw106181,florida,usa
10450,nissan,sport,2018,41579,red,jn1bj1cp7jw163492,florida,usa
10800,nissan,sport,2018,40455,gray,jn1bj1cp7jw108055,florida,usa
10850,nissan,sport,2018,39996,white,jn1bj1cp0jw108009,florida,usa
10800,nissan,sport,2018,41077,black,jn1bj1cp1jw105037,florida,usa
10850,nissan,sport,2018,39183,gray,jn1bj1cp2jw108545,florida,usa
10800,nissan,sport,2018,40478,black,jn1bj1cpxjw152048,florida,usa
10900,nissan,sport,2018,38806,white,jn1bj1cp7jw108458,florida,usa
10400,nissan,sport,2018,45331,blue,jn1bj1cp6jw106037,florida,usa
10500,nissan,sport,2018,43531,blue,jn1bj1cpxjw108647,florida,usa
10800,nissan,sport,2018,41033,silver,jn1bj1cpxjw161087,florida,usa
10800,nissan,sport,2018,40332,gray,jn1bj1cp9jw108428,florida,usa
11200,nissan,frontier,2019,22319,silver,1n6ad0er0kn738643,arizona,usa
11100,nissan,rogue,2019,22305,blue,knmat2mt7kp522890,arizona,usa
12200,nissan,maxima,2019,36996,black,1n4aa6av0kc367891,arizona,usa
4000,nissan,sentra,2019,1,black,3n1ab7ap3ky284206,arizona,usa
9000,nissan,versa,2019,27611,gray,3n1cn7ap8kl876794,arizona,usa
14900,nissan,rogue,2019,26516,silver,5n1at2mv3kc809079,arizona,usa
4600,nissan,rogue,2019,31397,blue,jn8at2mt2kw259864,arizona,usa
6400,nissan,versa,2019,18300,red,3n1cn7ap4kl859703,arizona,usa
10400,nissan,note,2019,26743,white,3n1ce2cp8kl362332,arizona,usa
7800,nissan,versa,2019,15832,black,3n1cn7ap0kl845989,arizona,usa
12300,nissan,sport,2019,31939,white,jn1bj1cp9kw215996,arizona,usa
10900,nissan,sentra,2019,31037,gray,3n1ab7ap4ky222670,arizona,usa
8500,nissan,versa,2019,22521,white,3n1cn7ap0kl859617,arizona,usa
7300,nissan,versa,2019,31335,white,3n1cn7ap5kl850671,arizona,usa
5900,nissan,versa,2019,28315,red,3n1cn7ap1kl821247,arizona,usa
20000,nissan,armada,2017,83437,white,jn8ay2nd3h9007167,texas,usa
11200,nissan,altima,2018,42250,blue,1n4al3ap8jc257020,wisconsin,usa
14400,nissan,rogue,2018,45732,black,knmat2mv0jp584843,wisconsin,usa
16500,nissan,pathfinder,2018,49185,white,5n1dr2mmxjc615473,wisconsin,usa
13400,nissan,rogue,2017,45826,silver,knmat2mv3hp582112,wisconsin,usa
12500,nissan,door,2017,36844,white,1n4al3ap8hc494018,wisconsin,usa
6500,nissan,door,2013,104343,gray,5n1ar2mm9dc642588,illinois,usa
19800,nissan,pathfinder,2018,34138,white,5n1dr2mn0jc622571,florida,usa
8800,nissan,versa,2018,34761,white,3n1cn7ap0jl803031,florida,usa
12800,nissan,rogue,2018,32656,blue,knmat2mt3jp508547,florida,usa
8800,nissan,versa,2018,34837,red,3n1cn7apxjl833122,florida,usa
3500,nissan,altima,2019,30099,white,1n4bl4ev8kc201874,missouri,usa
750,nissan,sentra,2018,37088,gray,3n1ab7ap3jy312956,missouri,usa
10800,nissan,door,2017,41729,blue,1n4al3ap3hc221262,florida,usa
22300,nissan,titan,2017,17195,white,1n6aa1ej0hn508411,texas,usa
8300,nissan,sedan,2018,43064,gray,3n1cn7apxjl833105,california,usa
8300,nissan,sedan,2018,47510,gray,3n1cn7ap7jl819100,california,usa
8000,nissan,sedan,2018,52571,gray,3n1cn7ap9jl817056,california,usa
15200,nissan,frontier,2018,12129,black,1n6bd0ct0jn772776,alabama,usa
6700,nissan,sedan,2017,62280,white,3n1cn7ap4hl810879,california,usa
7500,nissan,door,2017,74859,gray,1n4al3ap4hn358022,connecticut,usa
10500,nissan,door,2017,59508,black,1n4al3ap4hc198591,connecticut,usa
8400,nissan,juke,2017,58529,white,jn8af5mrxht705637,connecticut,usa
7000,nissan,door,2015,24396,black,1n4al3ap8fc191026,florida,usa
25500,nissan,armada,2020,10317,black,jn8ay2nc6l9615894,california,usa
4100,nissan,door,2017,37619,black,3n1cn7ap7hl863981,florida,usa
13900,nissan,altima,2020,15160,black,1n4bl4bv4lc140657,california,usa
1900,nissan,door,2015,91898,black,3n1cn7apxfl814609,florida,usa
14700,nissan,pathfinder,2017,31198,white,5n1dr2mm8hc628832,connecticut,usa
1900,nissan,door,2013,144015,blue,jn8as5mv0dw660449,ohio,usa
18800,nissan,titan,2017,15621,white,1n6aa1r74hn571882,missouri,usa
7800,nissan,versa,2018,54815,red,3n1cn7ap9jl828199,california,usa
13500,nissan,door,2016,53011,red,1n4aa6apxgc432268,louisiana,usa
8000,nissan,versa,2018,56255,silver,3n1cn7ap6jl831688,california,usa
3300,nissan,door,2013,100225,gray,jn8as5mt3dw524301,louisiana,usa
7200,nissan,sentra,2017,54117,silver,3n1ab7ap8hl685756,connecticut,usa
8000,nissan,door,2017,54119,gray,1n4al3ap8hc255116,california,usa
1280,nissan,door,2012,162176,black,1n4al2ap1cn403663,indiana,usa
14000,nissan,rogue,2018,37655,white,knmat2mv3jp514463,florida,usa
3500,nissan,door,2015,101178,gray,3n1ab7apxfy368576,california,usa
600,nissan,door,2012,206142,silver,3n1ab6ap0cl688945,kansas,usa
12500,nissan,sport,2018,43187,gray,jn1bj1cr5jw281199,california,usa
5800,nissan,door,2013,105590,gray,3n1ab7ap3dl795351,texas,usa
8000,nissan,versa,2018,53903,gray,3n1cn7ap8jl818263,california,usa
2200,nissan,door,2015,73382,tan,3n1cn7apxfl824461,texas,usa
8300,nissan,versa,2018,48977,white,3n1cn7ap4jl828918,california,usa
7500,nissan,door,2016,77504,blue,1n4al3ap7gc240931,missouri,usa
8000,nissan,versa,2018,50871,blue,3n1cn7ap3jl818641,california,usa
3500,nissan,door,2012,107734,silver,jn8as5mvxcw706691,missouri,usa
8000,nissan,versa,2018,53098,white,3n1cn7apxjl802906,california,usa
2000,nissan,door,2012,159990,burgundy,1n4aa5ap4cc822996,oklahoma,usa
7800,nissan,versa,2018,51552,red,3n1cn7ap0jl821772,california,usa
8000,nissan,versa,2018,54692,white,3n1cn7ap5jl830774,california,usa
18500,nissan,frontier,2019,18611,white,1n6ad0ev0kn768867,california,usa
8000,nissan,versa,2018,51654,blue,3n1cn7ap1jl822946,california,usa
18300,nissan,frontier,2019,24046,white,1n6ad0ev8kn726625,california,usa
7500,nissan,versa,2018,65184,red,3n1cn7ap3jl833592,california,usa
29800,nissan,armada,2019,37398,blue,jn8ay2ncxk9583031,california,usa
21100,nissan,rogue,2020,19597,silver,5n1at2mt6lc714032,south carolina,usa
16200,nissan,rogue,2019,34122,silver,knmat2mvxkp508886,california,usa
6998,nissan,doors,2015,43651,super black,1n4az0cp5fc322746,vermont,usa
14700,nissan,rogue,2020,15387,gray,knmat2mv5lp500471,pennsylvania,usa
19000,nissan,cargo,2020,264,black,3n6cm0kn9lk693851,california,usa
7500,nissan,door,2016,58126,black,1n4al3apxgn356323,texas,usa
7998,nissan,doors,2015,62921,cayenne red,1n4az0cp2fc306536,vermont,usa
10999,nissan,doors,2015,43279,super black,1n4az0cp1fc329211,massachusetts,usa
2900,nissan,door,2012,117844,gray,jn8as5mv0cw412832,north carolina,usa
8495,nissan,doors,2015,45043,morningsky blue,1n4az0cp6fc322884,new hampshire,usa
19925,nissan,murano,2016,42837,gray,5n1az2mg7gn100344,alabama,usa
9500,nissan,sentra,2018,42782,black,3n1ab7ap3jy262463,new jersey,usa
12750,nissan,doors,2015,24629,pearl white,1n4az0cp8fc301146,massachusetts,usa
22800,nissan,door,2015,35902,blue,1n6ad0ev4fn729804,alabama,usa
11621,nissan,doors,2015,12840,glacier white,1n4az0cp0fc326204,rhode island,usa
11590,nissan,doors,2015,63933,cayenne red,1n4az0cp4fc309194,new hampshire,usa
4700,nissan,door,2012,100079,black,1n4aa5ap0cc820341,alabama,usa
11390,nissan,doors,2015,37953,super black,1n4az0cp7fc314468,new york,usa
14500,nissan,rogue,2017,8677,blue,knmat2mv8hp540065,tennessee,usa
12000,nissan,rogue,2020,11583,blue,jn8at2mv7lw102351,ohio,usa
15000,nissan,altima,2020,14320,blue,1n4bl4cv4lc134145,ohio,usa
7500,nissan,door,2016,19723,black,3n1ab7ap9gy325347,georgia,usa
28000,nissan,armada,2018,29554,gray,jn8ay2nc4j9558303,pennsylvania,usa
17500,nissan,maxima,2018,39309,black,1n4aa6ap0jc397943,pennsylvania,usa
18000,nissan,maxima,2018,34951,silver,1n4aa6ap6jc388082,pennsylvania,usa
13200,nissan,sport,2018,35870,black,jn1bj1cp2jw186856,pennsylvania,usa
17000,nissan,altima,2018,44423,gray,1n4al3ap1jc191541,texas,usa
6700,nissan,xterra,2012,92982,black,5n1an0nu7cc517019,georgia,usa
23300,nissan,murano,2018,36844,white,5n1az2mg3jn162296,texas,usa
26800,nissan,titan,2018,33605,white,1n6aa1ej0jn540880,new mexico,usa
18200,nissan,sport,2018,28009,black,jn1bj1cr5jw269215,tennessee,usa
18700,nissan,rogue,2018,41366,silver,5n1at2mv4jc797992,virginia,usa
12900,nissan,door,2016,98354,red,1n6ad0ev8gn783236,new jersey,usa
16000,nissan,rogue,2018,39598,no_color,knmat2mv5jp602138,virginia,usa
19400,nissan,rogue,2020,21009,black,knmat2mvxlp505598,minnesota,usa
10900,nissan,sentra,2018,28880,silver,3n1ab7ap5jy332934,tennessee,usa
15800,nissan,sport,2018,28626,black,jn1bj1cp4jw195994,virginia,usa
19800,nissan,rogue,2020,14850,silver,knmat2mv2lp511637,minnesota,usa
19000,nissan,rogue,2018,41096,black,jn8at2mv3jw342140,virginia,usa
18000,nissan,rogue,2020,12748,black,jn8at2mt4lw003761,minnesota,usa
19800,nissan,rogue,2020,14531,blue,jn8at2mv1lw104855,minnesota,usa
19700,nissan,rogue,2020,15931,black,knmat2mv1lp508342,minnesota,usa
20100,nissan,rogue,2020,10875,blue,jn8at2mvxlw103235,minnesota,usa
19700,nissan,frontier,2019,31172,silver,1n6ad0ev3kn713569,minnesota,usa
23400,nissan,frontier,2019,16248,white,1n6ad0ev6kn772552,minnesota,usa
23300,nissan,frontier,2019,18137,black,1n6ad0ev4kn776678,minnesota,usa
17500,nissan,altima,2019,25664,black,1n4bl4ev6kc195850,minnesota,usa
17100,nissan,altima,2019,31026,black,1n4bl4ev5kc113073,minnesota,usa
15800,nissan,altima,2019,41287,silver,1n4bl4cv1kc146106,minnesota,usa
13600,nissan,altima,2019,43612,black,1n4bl4bv6kc147611,minnesota,usa
14400,nissan,altima,2019,29545,black,1n4bl4bv2kc158895,minnesota,usa
19800,nissan,frontier,2019,24303,silver,1n6ad0er7kn757187,minnesota,usa
17200,nissan,altima,2019,29661,gray,1n4bl4ev9kc174619,minnesota,usa
20300,nissan,frontier,2019,18857,silver,1n6ad0ev1kn770708,minnesota,usa
20500,nissan,frontier,2019,14470,gray,1n6ad0ev7kn771684,minnesota,usa
16500,nissan,altima,2019,42364,silver,1n4bl4ev6kc182600,minnesota,usa
16000,nissan,altima,2019,37108,black,1n4bl4cv4kc215340,minnesota,usa
14600,nissan,altima,2019,26432,blue,1n4bl4bv3kc205738,minnesota,usa
16300,nissan,rogue,2019,24174,white,knmat2mt6kp511315,minnesota,usa
15400,nissan,sport,2019,30756,silver,jn1bj1cr6kw314745,minnesota,usa
15800,nissan,rogue,2019,32473,blue,knmat2mt5kp510172,minnesota,usa
15800,nissan,sport,2019,22947,blue,jn1bj1cr1kw325880,minnesota,usa
21400,nissan,murano,2018,17127,white,5n1az2mg6jn171087,georgia,usa
15300,nissan,kicks,2019,20793,gray,3n1cp5cu6kl530566,minnesota,usa
20100,nissan,pathfinder,2019,32519,black,5n1dr2mm2kc630096,minnesota,usa
11300,nissan,sentra,2019,26930,gray,3n1ab7apxky263126,minnesota,usa
10700,nissan,sentra,2019,40839,black,3n1ab7ap7ky221626,minnesota,usa
16000,nissan,rogue,2018,44732,no_color,jn1butcp0jw1s4309,south carolina,usa
16600,nissan,rogue,2019,19292,white,5n1at2mt3kc829542,minnesota,usa
15800,nissan,sport,2019,24155,gray,jn1bj1cr4kw315960,minnesota,usa
11600,nissan,sentra,2019,33369,black,3n1ab7ap9kl608997,minnesota,usa
15000,nissan,rogue,2017,28918,red,jn8at2mv7hw264732,virginia,usa
17600,nissan,rogue,2019,21623,blue,knmat2mv3kp536609,minnesota,usa
36300,nissan,xd,2017,16224,white,1n6ba1f46hn535299,virginia,usa
15600,nissan,sport,2019,26406,silver,jn1bj1cr4kw325341,minnesota,usa
14000,nissan,rogue,2017,27790,green,knmat2mv8hp516090,virginia,usa
16600,nissan,rogue,2019,19182,black,knmat2mt6kp529541,minnesota,usa
12600,nissan,sentra,2017,11837,gray,3n1ab7ap1hy384412,tennessee,usa
20900,nissan,pathfinder,2019,21774,black,5n1dr2mm1kc635595,minnesota,usa
12700,nissan,door,2017,17738,black,1n4al3apxhc122728,tennessee,usa
15600,nissan,sport,2019,27206,white,jn1bj1cr3kw312158,minnesota,usa
18900,nissan,rogue,2019,20508,silver,5n1at2mt7kc832007,minnesota,usa
15700,nissan,sport,2019,24987,blue,jn1bj1cr6kw323624,minnesota,usa
21900,nissan,pathfinder,2019,21273,gray,5n1dr2mm6kc637875,minnesota,usa
21700,nissan,pathfinder,2019,23863,black,5n1dr2mm9kc621704,minnesota,usa
14600,nissan,rogue,2016,31566,gray,knmat2mv8gp727076,virginia,usa
12000,nissan,sentra,2019,25261,gray,3n1ab7ap2ky279224,minnesota,usa
21000,nissan,pathfinder,2019,20628,silver,5n1dr2mm3kc636893,minnesota,usa
12500,nissan,door,2017,48765,blue,1n4al3ap5hc144474,pennsylvania,usa
15900,nissan,rogue,2019,30645,silver,knmat2mt9kp518680,minnesota,usa
11800,nissan,door,2017,60158,red,1n4al3ap1hc129888,pennsylvania,usa
9900,nissan,versa,2019,39985,blue,3n1cn7ap9kl804020,minnesota,usa
10600,nissan,sentra,2018,39208,black,3n1ab7ap6jl660439,minnesota,usa
10100,nissan,sentra,2018,45080,black,3n1ab7ap1jy239344,minnesota,usa
13300,nissan,sport,2018,39247,gray,jn1bj1cr7jw262489,minnesota,usa
10100,nissan,sentra,2018,46382,white,3n1ab7ap7jy308330,minnesota,usa
10300,nissan,sentra,2018,39893,black,3n1ab7ap4jy297769,minnesota,usa
10300,nissan,sentra,2018,41203,gray,3n1ab7ap7jy307016,minnesota,usa
10300,nissan,sentra,2018,40648,blue,3n1ab7ap1jy308971,minnesota,usa
24000,nissan,murano,2018,31551,gray,5n1az2mhxjn157718,minnesota,usa
10400,nissan,sentra,2018,38761,gray,3n1ab7ap0jy322490,minnesota,usa
10200,nissan,sentra,2018,42838,gray,3n1ab7ap3jy324878,minnesota,usa
9500,nissan,versa,2018,41557,blue,3n1cn7ap6jl823820,minnesota,usa
10500,nissan,sentra,2018,41136,black,3n1ab7ap9jl662721,minnesota,usa
10500,nissan,sentra,2018,41141,silver,3n1ab7apxjl642008,minnesota,usa
3500,nissan,door,2016,115716,blue,1n4al3ap3gn379927,pennsylvania,usa
9300,nissan,versa,2018,52260,black,3n1cn7ap6jl882723,minnesota,usa
14100,nissan,rogue,2016,22041,silver,knmat2mv4gp710291,pennsylvania,usa
2425,nissan,door,2012,161836,black,jn8af5mr5ct111885,tennessee,usa
925,nissan,door,2012,83720,silver,jn8as5mt4cw269429,tennessee,usa
11000,nissan,rogue,2016,37605,black,knmat2mv1gp666895,pennsylvania,usa
11000,nissan,rogue,2016,63738,green,knmat2mvxgp669049,pennsylvania,usa
2100,nissan,door,2013,155704,silver,5n1ar2mn3dc619753,tennessee,usa
800,nissan,door,2012,234792,black,1n4al2ap9cc190456,florida,usa
20400,nissan,pathfinder,2018,24143,silver,5n1dr2mn2jc625942,south carolina,usa
375,nissan,door,2017,1,red,3n1ce2cp0hl360793,north carolina,usa
3000,nissan,door,2015,132655,beige,1n4al3ap4fn890836,pennsylvania,usa
15100,nissan,rogue,2017,28079,gray,5n1at2mt7hc846000,south carolina,usa
4000,nissan,door,2015,74906,silver,3n1ab7ap9fl684869,north carolina,usa
19500,nissan,door,2017,53155,gray,1n4aa6ap1hc373256,south carolina,usa
22600,nissan,titan,2017,94258,gray,1n6aa1e66hn506500,south carolina,usa
6500,nissan,door,2014,65620,white,5n1at2mv7ec872853,pennsylvania,usa
11800,nissan,door,2012,92878,gray,5n1aa0nc6cn602411,pennsylvania,usa
20500,nissan,pathfinder,2017,25918,white,5n1dr2mm1hc690282,missouri,usa
14200,nissan,rogue,2018,37830,black,knmat2mt9jp601489,ohio,usa
22000,nissan,frontier,2018,13875,white,1n6dd0ev1jn706650,ohio,usa
16200,nissan,frontier,2018,6024,silver,1n6bd0ct2jn715379,ohio,usa
4800,nissan,door,2016,76789,gray,1n4al3apxgn304206,texas,usa
16000,nissan,sport,2018,30409,black,jn1bj1cr2jw289275,ohio,usa
14300,nissan,sport,2018,44864,gray,jn1bj1cr3jw263168,ohio,usa
16800,nissan,pathfinder,2019,42397,silver,5n1dr2mn9kc600778,florida,usa
11900,nissan,sentra,2018,16778,gray,3n1ab7ap8jl635929,ohio,usa
3000,nissan,door,2015,99767,gray,3n1ab7ap5fy313713,south carolina,usa
15000,nissan,rogue,2019,34692,gray,knmat2mt8kp524910,florida,usa
15200,nissan,rogue,2019,30721,gray,knmat2mt6kp525148,florida,usa
18000,nissan,door,2017,53376,black,1n4aa6apxhc456376,ohio,usa
22700,nissan,nvp,2016,21282,white,5bzbf0aa5gn855028,ohio,usa
3800,nissan,door,2015,81699,blue,3n1ab7ap8fy311793,texas,usa
5475,nissan,door,2018,33048,black,1n4al3ap6jc271871,connecticut,usa
11400,nissan,sentra,2018,10372,blue,3n1ab7apxjy272844,illinois,usa
28100,nissan,pathfinder,2018,8889,silver,5n1dr2mm3jc651473,illinois,usa
3500,nissan,sentra,2017,127780,gray,3n1ab7ap2hy357557,illinois,usa
15200,nissan,murano,2016,59640,orange,5n1az2mg0gn147411,illinois,usa
1950,nissan,door,2015,83975,blue,3n1ce2cp7fl440279,california,usa
13400,nissan,rogue,2016,46178,black,knmat2mv3gp680121,illinois,usa
12500,nissan,altima,2018,34460,gray,1n4al3ap1jc193208,florida,usa
16500,nissan,pathfinder,2018,30594,black,5n1dr2mm9jc667726,florida,usa
16500,nissan,pathfinder,2018,39817,silver,5n1dr2mm3jc649500,florida,usa
16500,nissan,pathfinder,2018,40419,black,5n1dr2mm9jc649808,florida,usa
13900,nissan,rogue,2018,35493,black,knmat2mt1jp582050,florida,usa
13900,nissan,rogue,2018,37073,gray,knmat2mt6jp582724,florida,usa
1500,nissan,door,2013,98384,black,3n1ab7ap9dl691012,maryland,usa
16500,nissan,pathfinder,2018,34640,white,5n1dr2mm5jc631645,florida,usa
13900,nissan,rogue,2018,38760,white,knmat2mt7jp582084,florida,usa
16500,nissan,pathfinder,2018,34841,black,5n1dr2mm0jc631567,florida,usa
13900,nissan,rogue,2018,35065,gray,5n1at2mt8jc761351,florida,usa
12400,nissan,altima,2018,37741,black,1n4al3apxjc193322,florida,usa
13000,nissan,altima,2018,27488,gray,1n4al3ap4jc153320,florida,usa
16500,nissan,pathfinder,2018,37452,gray,5n1dr2mm2jc632610,florida,usa
13900,nissan,rogue,2018,39797,black,knmat2mt2jp581604,florida,usa
16500,nissan,pathfinder,2018,36714,black,5n1dr2mm8jc627265,florida,usa
13900,nissan,rogue,2018,36207,black,5n1at2mt3jc761242,florida,usa
13900,nissan,rogue,2018,38563,black,knmat2mt4jp581457,florida,usa
13900,nissan,rogue,2018,39885,silver,5n1at2mt4jc764747,florida,usa
12100,nissan,altima,2018,41852,silver,1n4al3apxjc159820,florida,usa
16500,nissan,pathfinder,2018,39454,silver,5n1dr2mm6jc650009,florida,usa
16500,nissan,pathfinder,2018,40203,blue,5n1dr2mm3jc657841,florida,usa
13900,nissan,rogue,2018,34547,white,knmat2mtxjp581687,florida,usa
3700,nissan,door,2015,75858,silver,3n1ab7ap4fy228278,illinois,usa
18800,nissan,pathfinder,2019,31123,white,5n1dr2mn9kc620299,north carolina,usa
9200,nissan,versa,2018,33808,black,3n1cn7ap3jl883781,florida,usa
30100,nissan,titan,2019,30599,black,1n6aa1e56kn519701,north carolina,usa
9200,nissan,versa,2018,33931,black,3n1cn7ap5jl882616,florida,usa
11100,nissan,sentra,2019,40359,black,3n1ab7apxkl613545,north carolina,usa
13900,nissan,rogue,2018,44313,white,knmat2mt8jp581980,florida,usa
9100,nissan,versa,2018,33078,black,3n1cn7ap0jl882846,florida,usa
22800,nissan,frontier,2019,24320,black,1n6ad0evxkn714086,illinois,usa
13900,nissan,rogue,2018,42502,black,knmat2mt3jp582048,florida,usa
12600,nissan,altima,2019,33497,gray,1n4bl4cv1kc171832,california,usa
9200,nissan,versa,2018,39577,silver,3n1cn7ap7jl883833,florida,usa
12100,nissan,altima,2019,36974,gray,1n4bl4cv8kc157345,california,usa
9200,nissan,versa,2018,41220,black,3n1cn7ap6jl883130,florida,usa
2300,nissan,frontier,2019,1,silver,1n6ad0ev9kn786557,california,usa
13900,nissan,rogue,2018,41539,black,knmat2mt4jp581250,florida,usa
9500,nissan,sentra,2019,19646,black,3n1ab7ap4ky350343,california,usa
13900,nissan,rogue,2018,39924,white,knmat2mt6jp582092,florida,usa
1700,nissan,note,2019,33279,red,3n1ce2cp0kl363331,california,usa
13900,nissan,rogue,2018,40259,gray,knmat2mt9jp582734,florida,usa
10400,nissan,sentra,2019,25264,blue,3n1ab7ap4ky323241,california,usa
9200,nissan,versa,2018,35677,black,3n1cn7ap7jl882312,florida,usa
7400,nissan,versa,2019,35511,black,3n1cn7ap5kl841811,california,usa
